Price,district,Area,Address,Number of bedrooms,Number of bathrooms,New_content,Floor,NumOfConvient,district_encoded
5750000000.0,Tân Bình,53.0,"Thiên Phước, Phường 9, Tân Bình, Hồ Chí Minh.",3.0,2.0,"Bán nhà Tân Bình 3 tầng 53m2 nhà mới đẹp, tặng toàn bộ nội thất. Diện tích 4 x 13. Kết cấu 1 trệt, 2 lầu, còn rất mới xây kiên cố đẹp.Nhà mới về ở ngay, tặng hết lại nội thất gồm Khu vực để xe, kho để đồ, bếp, phòng khách, 3 vệ sinh, 3 phòng ngủ, 1 sân thượng có hệ thống trồng rau thuỷ canh. Hệ nước nóng năng lượng, hệ thống điện, máy lạnh âm tường. Khu vực an ninh tập trung nhiều tiện ích như chợ, siêu thị, trường học công viên, bệnh viên,.. Khu vực vị trí cực đẹp, hẻm nhựa thông xe hơi đậu ngay gần. Thuận tiện đi lại, Lý Thường Kiệt, Lê Đại Hành, Lữ Gia Plaza, công viên Tân Phước,.. Sổ đẹp vuông đét, pháp lí sạch, công chứng ngay trong ngày. Chủ bán đi định cư nước ngoài.",3,3,22
11400000000.0,Bình Thạnh,73.0,"Bình Thanh, Hồ Chí Minh",3.0,2.0,"Mặt tiền Bình Thạnh tiện kinh doanh 73m2, BTCT giá chốt bất ngờ MẶT TIỀN ĐƯỜNG KINH DOANH,..NGAY NGÃ 3 PHAN VĂN TRỊ, VỊ TRÍ QUÁ ĐẸP ĐỂ KINH DOANH. Địa chỉ Trần Quý Cáp,Phường 11,Bình Thạnh. DT 73m2 3.8mx19mx2tầng Giá 11ty4 thương lượng LH Tâm 0815813400 để xem nhà Nhà 1 Trệt, Lầu, Ban công trước gồm 3 Phòng ngủ, 2 Vệ sinh. Nhà Đúc BTCT chắc chắn, mua về ở ngay. Mặt tiền đường kinh doanh mọi nghành nghề, gần Phạm Văn Đồng, đi lại qua các Quận thuận tiện. phuoc",2,1,1
7500000000.0,Gò Vấp,64.0,Đường Số 9,2.0,2.0,"Mặt tiền Đường số 9 Phường 9 Gò Vấp, 64m2, 2 tầng chỉ 7.5 tỷ MS 2723 Vị trí mặt tiền Đường Số 9 Phường 9 Gò Vấp. Diện tích 64m2, công nhận 48m2, ngang 4m vuông vức không lỗi phong thủy. Kết cấu 1 trệt 1 lầu, gồm sân thượng, 2 phòng ngủ, 2 WC, phòng khách, nhà bếp, đầy đủ công năng. Phù hợp vừa ở vừa kinh doanh, cho thuê làm văn phòng, mở shop Pháp lý chuẩn, công chứng ngay.",2,1,5
5700000000.0,Bình Thạnh,56.0,"Bình Thanh, Hồ Chí Minh",3.0,3.0,"Nhà Hoàng Hoa Thám, Bình Thạnh, 3PN BTCT, chủ thiện chí bán Nhà bán Hoàng Hoa Thám, Phường 7, Bình Thạnh. DT 50m256m2 4.1mx13.6m Giá 5.7 tỷ Nhà 1T, 1L đúc BTCT có 3PN, 3WC. Hẻm sạch sẽ, an ninh, vài bước ra ô tô, gần mặt tiền. Đất ở dân cư hiện hữu, 1 xíu lộ giới, chủ thiện chí bán. Hàng xóm nhà cao tầng, thân thiện, dân trí, tiện ích đầy đủ. Sổ hồng riêng, pháp lý chuẩn, hoàn công đầy đủ, công chứng trong ngày. thanhhai",1,1,1
3000000000.0,Quận 12,40.0,Nguyễn Văn Quá - Đông Hưng Thuận - Quận 12,2.0,1.0,"Nhà xe hơi thông Nguyễn Văn Quá - Đông Hưng Thuận - Quận 12 - Gấp bán chỉ 3 tỷ. Nhà xe hơi thông Nguyễn Văn Quá Đông Hưng Thuận Quận 12 Gấp bán chỉ 3 tỷ. Nguyễn Văn Quá Đông Hưng Thuận Quận 12 Gần công viên Cây Sọp. Hẻm 5 mét rộng rãi, thông tứ tung. Gần mặt tiền đường. Vị trí quá đẹp để ở hoặc khai thác dòng tiền cho thuê. Sổ hồng riêng, mua bán công chứng nhanh. 0974642818 Gặp Tươi xem nhà , xem sổ ngay.",1,1,12
6400000000.0,Bình Thạnh,40.0,"Bình Thanh, Hồ Chí Minh",4.0,3.0,"Mặt tiền kinh doanh Bình Thạnh chỉ 6.4 tỷ thương lượng, 4PN BTCT MẶT TIỀN KINH DOANH Lê Trực, Phường 7, Bình Thạnh. DT 40m2 3.1mx13mx3 tầng Giá 6.4 tỷ thương lượng LH Tâm 0815813400 để xem nhà Nha xay kien co. BTCT. 4PN co the thiet ke thanh 5PN. Nha chu o lau khach mua co the xay thanh can ho dich vu. Hoặc sơn lại là đẹp như mới. Thong ra Hoang Hoa Tham, Nga Tu Le Quang Đinh, Nguyen Van Đau. Sổ hồng pháp lý chuẩn, hoàn công đủ. Sang tên công chứng ngay. vinhhuy",3,1,1
3300000000.0,Quận 12,60.0,Tân Chánh Hiệp - Quận 12 - Tp Hồ Chí Minh,1.0,1.0,"Gấp bán nhà Hẻm xe hơi LT-60 m2-Tân Chánh Hiệp-Quận 12-Chỉ nhỉnh 3 tỷ. TÂN CHÁNH HIỆP QUẬN 12. Nhà 60 m2 , nhà rất mới ở ngay. Sổ hồng riêng , nở hậu . Khu yên tĩnh , 10 mét ra mặt tiền. Gần ngã tư Tô Ký , gần trường ĐHGT Vận Tải ... Xung quanh đủ chợ, trường học, ngân hàng. Sổ hồng riêng, mua bán công chứng ngay. 0974642818 gặp Tươi xem nhà, xem sổ.",1,3,12
4150000000.0000005,Tân Bình,44.0,"Phan Huy Ích, P.15, Tân Bình",2.0,2.0,"Nhà mới ở ngay, gần ngân hàng ACB Phan Huy Ích, 4.15 tỷ Nhà xây đúc kiên cố 1 trệt 1 lầu, gồm 2 phòng ngủ, 2 WC. Nhà còn mới gia đình đang ở. Tiện ích xung quanh đầy đủ. gần chợ, trường các cấp, gần siêu thị, Bách Hóa Xanh, ngân hàng ACB,.. Nha phù hợp ở vừa mở công ty, cho thue. Khu dân trí, mat me, yen tinh. So hong riêng, vuông vức, pháp lý chuẩn. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",2,2,22
4390000000.0,Gò Vấp,30.0,Đường Số 3,3.0,3.0,"Nhà dưới 5 tỷ, Đường số 3 Phường 9 Gò Vấp, 30m2, 3 tầng, 4.39 tỷ MS 2623 Vị trí hẻm 1 sẹc đường Số 3, Phường 9, Gò Vấp. Nhà mới, chủ nhà tặng toàn bộ nội thất, khách mua chỉ việc xách vali vào ở. Diện tích 30m2, 3 tầng, đầy đủ công năng sử dụng, thoáng, sáng. gồm 3 phòng ngủ, 3 WC. phòng khách, bếp. Hẻm sạch sẽ, yên tĩnh, dân trí. Dịch vụ tiện ích xung quanh không thiếu thứ gì. Pháp lý chuẩn, hoàn công đủ.",3,0,5
2700000000.0,Quận 6,30.0,63/7,2.0,2.0,"cần bán gấp nhà chính chủ mình chính chủ cần bán gấp nhà 1 trệt 1 lầu 2 phòng ngủ, 2 toilet DTSD 60m2, hẻm trước nhà 2m nhà không lộ giới, không quy hoạch, sổ hồng chính chủ giá 2 tỷ 7 thương lượng mạnh cho khách chốt nhanh",2,0,17
4500000000.0,Tân Phú,37.0,"Gò Dầu. Tân Quý, Tân Phú.",2.0,2.0,"Nhà mặt tiền kinh doanh Gò Dầu, đường xe hơi tránh nhau, 4.5 tỷ Nhà kết cấu 2 tầng, đúc bê tông cốt thép. Hẻm xe hơi tránh nhau. Khu an ninh, hẻm 1 trục hơn 6m xe hơi quay đầu, vào trong nhà. Qua chợ Tân Hương chỉ 2 phút. Vị trí tiện ở vừa kinh doanh, mở công ty, cho thuê. Sổ vuông chính chủ lâu đời. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian, quảng cáo.",2,2,23
3380000000.0,Quận 8,52.0,Phạm Thế Hiển P5Q8,3.0,2.0,"NHÀ ĐẸP - DIỆN TÍCH TO - GIÁ RẺ - SÁT MẶT TIỀN - VỀ QUẬN 1, QUẬN 3 CHỈ VÀI PHÚT - NỘI THẤT SỊN Kết cấu 1 trệt 1 lầu, 3 phòng ngủ, 2 vệ sinh, nội thất cao cấp, ổ khoá điện tử, ban công thoáng mát Hẻm rộng, sạch sẽ, an ninh, cách mặt tiền đường chỉ 20m. Tiện ích xung quanh đầy đủ, gần chợ Nhị Thiên Đường, giao thông thuận lợi đi các ngả. Về trung tâm chỉ vài phút. Pháp lý sạch, sổ hồng riêng, công chứng mua bán nhanh.",2,2,19
3000000000.0,Quận 8,31.0,Phạm Thế Hiển P7Q8,3.0,2.0,"Nhà đep giá ngon chỉ 3tỷ, khu dân cư yên tĩnh, Diện tích 31m2, thực tế sử dụng 42m2 Kết cấu 2 tầng 2 pn, nhà đang cho thuê làm vải 6trtháng. Tiện ích Hẻm nhựa cực kì sạch sẽ, đã có giấy phép xây dựng 3 tầng. Sổ Hồng chính chủ, công chứng ngay.",3,0,19
3500000000.0,Quận 8,49.0,Phạm Thế Hiển P 7Q8,3.0,2.0,"Chủ nhà giảm giá mạnh chỉ còn 3,5 tỷ, nhà đep, ở ngay Kết cấu nhà 1 trệt 1 lầu, xây dựng chắc chắn, 3 phòng ngủ rộng rãi, có khoảng sân vườn bên hông nhà cực thoáng mát. Hẻm ba gác một trục thẳng, hẻm thông sát ô tô. Khu vực dân trí cao, yên tĩnh, hàng xóm vui vẻ. Sổ hồng sạch sẽ, nở hậu, công chứng ngay.",2,1,19
2200000000.0,Tân Bình,12.0,"Lạc Long Quân, Phường 10, Tân Bình.",2.0,2.0,"Lạc Long Quân, P10 Tân Bình, hẻm xe tải, giá 2.2 tỷ. Ngang 3, dài 4, 1 trệt lửng và lầu, 2PN. Hẻm xe tải chạy tung tăng, 30m ra mặt tiền lớn. Sổ vuông đẹp công chứng ngay. Khách mua ở, hay kinh doanh riêng sửa xe, làm tóc, nail, spa, kinh doanh online đều được.",1,2,22
2200000000.0,Tân Bình,12.0,"Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TP. HCM",2.0,2.0,"Lạc Long Quân, P10 Tân Bình, hẻm xe tải, giá 2.2 tỷ. Ngang 3, dài 4, 1 trệt lửng và lầu, 2PN. Hẻm xe tải chạy tung tăng, 30m ra mặt tiền lớn. Sổ vuông đẹp công chứng ngay. Khách mua ở, hay kinh doanh riêng sửa xe, làm tóc, nail, spa, kinh doanh online đều được.",1,2,22
9700000000.0,Thủ Đức,83.0,652/37A,5.0,5.0,"Nhà mặt tiền kinh doanh vừa làm văn phòng cty vừa ở Bán nhà mặt tiền Vừa kinh doanh vừa làm văn phòng vừa làm nhà ở, đường hẻm ô tô quay đầu. Diện tích 83,25m² diện tích sử dụng 300m². Thiết kế 1 trệt, 1 lửng, 2 lầu, sân thượng, 1 sân xe máy xe hơi. Có 2 sàn làm việc lớn chứa được 50 người, 3 phòng ngủ, 5wc, 1 phòng khách, bếp. 5 điều hoà mới. Giá 9,7 tỷ thương lượng thêm. Chính chủ LH Hỗ trợ vay vốn ngân hàng, hỗ trợ lãi suất",3,2,21
5250000000.0,Tân Phú,40.0,"Phú Thọ Hòa, P. Phú Thọ Hòa, Tân Phú",3.0,3.0,"Nhà mới ở ngay, ô tô đỗ cửa. Khu Chợ Vải Phú Thọ Hòa, 5.25 tỷ Nhà mới ở ngay, gần mặt tiền. Thiết kế 1 trệt 2 lầu, sân thượng, tổng 3 phòng ngủ, 3WC, ban công trồng hoa, sân phơi giếng trời thoáng mát. Hẻm trước nhà ô tô đỗ cửa, vài bước ra đường chính. Nhà ngay khu Chợ Vải Phú Thọ Hòa, nhiều dịch vụ tiện ích nhất Tân Phú. Nhà thích hợp ở vừa mở công ty, cho thuê.. Vay được ngân hàng hơn 4 tỷ. Sổ hồng riêng, pháp lý chuẩn. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",3,2,23
8900000000.0,Gò Vấp,63.0,"Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, TPHCM",4.0,4.0,"GÒ VẤP, BÁN CĂN SIÊU PHẨM PHAN HUY ÍCH, ĐƯỜNG 10M THÔNG, CHỈ 8.9 TỶ Tâm BĐS Tel Zalo 0909 269 706 23152016NM Mô tả Vị trí nhà nằm trên trục đường Phan Huy Ích, cách Trung tâm thương mại Emart 2 đang xây dựng tầm 100m, đường vào nhà rộng thông thoáng, xe ô tô tải lưu thông, khu nhà có dân trí cao, bao quanh nhiều tiện ích Chợ, Trường học, TTTM Emart 2 sắp hoàn thành, giao thông thuận tiện di chuyển ra Trường Chinh, hoặc vào Gò Vấp... Nhà có diện tích đất CN 63m2. Kết cấu 1 trệt 1 lững 3 lầu tổng diện tích sàn 215m, hoàn công mới cuối năm 2022. Công năng gồm sân Graga ô tô, phòng khách, tầng lững Bếp và phòng ăn, lầu 2 và 3 bố trí 3 phòng ngũ, có 1 phòng Master rộng rải, Nhà vệ sinh và phòng tắm xông hơi, phòng đọc sách thư giãn. Nội thất hiện đại, bố trí phù hợp khách về ở ngay, như tủ lạnh, bàn ăn, ghế, salon, Máy điều hòa, giường, bàn trang điểm... Pháp lý chuẩn, Tâm làm việc chính chủ. Giá chỉ 8 tỷ 900 triệu. Giá tốt chỉ áp dụng đến hết 142. Hình ảnh thực, Giá trị thật. Luôn luôn tận tâm hổ trợ. Hãy gọi ngay cho Tâm BĐS.",4,3,5
7100000000.0,Gò Vấp,60.0,Đường Số 9,5.0,4.0,"HXH thông, Đường Số 9 Phường 9 Gò Vấp, 60m2, 4 tầng chỉ 7.1 tỷ MS 2523 Vị trí hẻm 1 sẹc Đường Số 9, Phường 9, Gò Vấp.. Diện tích 60m2, thông số đẹp 4m x 15m, 4 tầng với 5 phòng ngủ rộng rãi. Hẻm 4m, thông, xe hơi ra vào thoải mái. Khu vực an ninh, dân trí. Tiện ích xung quanh bao la, gần chợ, siêu thị, công viên, Pháp lý chuẩn, công chứng ngay.",4,2,5
3900000000.0,Quận 8,53.0,Phạm Thế Hiển P7Q8,3.0,2.0,"Nhà đep giá ngon chỉ 3,9 tỷ, 53m2, khu dân cư yên tĩnh Nhà sơn phết lại xíu dọn vô ở luôn. Kết cấu BTCT 2 PN, 2 wc, phòng bếp rộng rãi, có khoảng sân nhỏ phía sau. Hẻm ba gác, sạch sẽ, khu dân cư an ninh yên tĩnh, hàng xóm thân thiện.",1,1,19
5900000000.0,Quận 8,96.0,Phạm Thế Hiển P6Q8,3.0,3.0,"96m2 hẻm xe hơi, giá mềm 5,9 tỷ, khu vuc an ninh, ở tốt Diện tích 96.3m2 công nhận đủ, nhà hơi cũ tiện sửa hoặc xây mới. Kết cấu Nhà 1 trệt, 1 lửng đúc, 4 phòng ngủ, 4 WC. Chủ từng cho người quen thuê 10trth, nay lấy lại để bán lo việc riêng. Vị trí Ngay Cầu Nhị Thiên Đường, gần chợ Lò Than, trường học, ủy ban,... Khu dân trí cao. Thuận tiện đi lại các quận trung tâm, cách bến xe quận 8 vài phút, UBND Quận 1km...tiện ích xung quanh. Sổ hồng riêng nở hậu, hoàn công đầy đủ.",1,3,19
7800000000.0,Tân Bình,48.0,"Đồng Đen, P.12, Tân Bình",6.0,5.0,"Nhà 5 tầng mặt tiền kinh doanh Đồng Đen, Bàu Cát, 7.8 tỷ Nhà kiên cố 1 trệt 1 lửng, 2 lầu, sân thượng, 6 PN. Đường trước nhà xe hơi tránh, xe 7 chỗ vào trong. Nhà gần chợ, công viên Bàu Cát, Sacombank.. Nhà tiện ở làm văn phòng, kinh doanh, cho thuê.. Vị trí trung tâm khu Bàu Cát, khu dân trí, an ninh. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",3,3,22
3000000000.0,Quận 8,31.0,Phạm Thế Hiển P4Q8,2.0,2.0,"Chủ nhà kẹt wa bán gấp. 31m2, giá mềm 5,2 tỷ, khu vuc an ninh, ở tốt Hẻm ba gác đua thông thoáng. Kết cấu 1 trệt, 1 lầu, 2 phòng ngủ, 2 toilet, nhà mới đẹp, vào ở ngay. Nằm trên trục đường chính trung tâm Quận 8, thuận tiện di chuyển về các quận lân cận. Sổ hồng riêng, pháp lý chuẩn, hoàn công đầy đủ, chủ hiểu biết và hợp tác.",2,1,19
3150000000.0,Quận 10,35.0,Vĩnh Viễn P4 Q.10 Thành phố Hồ Chí Minh,2.0,2.0,"Ngay trung tâm Q.10, Sư Vạn Hạnh, nhà mới 2 lầu BTCT, sân rộng rãi giá chỉ 3.15 tỷ. Ngay trung tâm Q.10, Sư Vạn Hạnh, nhà mới 2 lầu BTCT, sân rộng rãi giá chỉ 3.15 tỷ. Vị trí hiếm trung tâm quận 10, hẻm thông thoáng sạch sẽ. Cách mặt tiền đường chính 30m, nhà còn rất mới ở ngay. Kết cấu 2 lầu đúc BTCT, 2PN lớn, 3 vệ sinh. Đối diện bệnh viện Nhi đồng 1, trường học, quán ăn, xung quanh không thiếu gì Sổ vuông vức, không lộ giới, công chứng ngay. Giá hiếm chỉ 3.15 tỷ, thiện chí khách thương lượng. Alo cho em Vương 09 không chín 0 năm 3 bốn 1 hai Chuyên nhà Sài Gòn.",3,3,10
4000000000.0,Quận 9,52.0,"Đường số 2, Phường Tăng Nhơn Phú B, Q9",2.0,1.0,"Cần bán gấp nhà 1 trệt 1 lầu 52m2 2PN hẻm xe hơi, sổ hồng hoàn công, giá chỉ 4 tỷ thương lượng Chủ gửi bán nhà trệt lầu hoàn công đầy đủ. Diện tích 52 m . Hẻm xe tải . Vị trí tại đường số 2 tăng Nhơn Phú b, Q9 Tiện ích xung quanh không thiếu gì . Giá 4.3 tỷ này giảm sâu còn 4 tỷ còn bớt Lh 0388668882 gặp Tâm zalo",2,0,20
2800000000.0,Quận 9,36.0,"Hẻm 73, Phường Phước Long A, Q9",2.0,1.0,"Cần bán gấp nhà 1 trệt 1 lầu 36m2 2PN, tặng nội thất, giá chỉ 2 tỷ 8 sổ hồng, Lh: 0388668882 Cần bán gấp nhà 1 trệt 1 lầu Diện tích 36m2 2PN 1WC Hướng Tây. Dt sd 1 tầng 36m2 x 2 tầng 72m2. Vị trí Gần ngã tư MK, đường Nam hòa, p.phuoc long A. Quận 9. Tặng nội thất 2 máy lạnh, kệ tủ đầy đủ Giá bán 2 tỷ 8 Lh 0388668882 gặp Tâm zalo",2,0,20
9000000000.0,Quận 12,90.0,KDC An Sương - Tân Hưng Thuận - Quận 12,5.0,5.0,"Nhà mặt tiền nội khu-KDC An Sương-Đường nhựa 10 mét view công viên-Tân Hưng Thuận-Q.12-Chỉ 9 tỷ . Nhà mặt tiền nội khuKDC An SươngĐường nhựa 10 mét view công viênTân Hưng ThuậnQ.12Chỉ 9 tỷ . Nhà mặt tiền nội khu KDC cao cấp An Sương. Vị trí view công viên tuyệt đẹp. DT 4.5 x 20 . Két cấu 4 tầng, 4 PN, phòng làm việc , sân thượng rộng. Thích hợp vừa ở vừa làm văn phòng công ty. Sổ hồng riêng, hoàn công đầy đủ. 0974642818 gặp Tươi xem nhà, xem sổ.",4,1,12
3400000000.0,Bình Thạnh,25.0,"Bình Thanh, Hồ Chí Minh",2.0,2.0,"Nhà Điện Biên Phủ, Bình Thạnh, hẻm rộng rãi, chỉ 3ty4 Điện Biên Phủ, Phường 22, Bình Thạnh. DT 25m2 3.4mx7.4mx2 tầng Giá 3.4 tỷ thương lượng LH Tâm 0815813400 để xem nhà Nhà 2 tầng có 2PN 2WC, đang cho thuê 7trtháng. Hẻm sạch sẽ, an ninh, sát hẻm ô tô. Đất dân cư hiện hữu, hàng xóm toàn cao tầng. Đi bộ qua Vinhomes, Landmark, đối diện Pearl Plaza. Sổ hồng riêng đẹp, pháp lý sạch, hoàn công đầy đủ, công chứng trong ngày. thanhhai",2,0,1
4500000000.0,Tân Phú,39.0,"Tây Thạnh, P.Tây Thạnh, Tân Phú",3.0,3.0,"Nhà xây kiên cố 4 tầng, gần Trường PTTH Tây Thạnh, 4.5 tỷ Nhà kiên cố 1 trệt 2 lầu và sân thượng, gồm 3 phòng ngủ. Tiện ích xung quanh đầy đủ. Nhà gần trường PTTH Tây Thạnh, siêu thị Điện Máy Xanh, NH Sacombank. Vị trí thuận tiện đi lại các hướng. Khu vực an ninh, dân trí. So hong riêng chính chủ lâu đời. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",3,1,23
13500000000.0,Quận 9,100.0,"Đường Liên Phường, Phường Phú Hữu, Q9",4.0,5.0,"Bán nhà phố Park riverside, 5X20 1 trệt 2 lầu 4PN - 5WC, Full nội thất, giá chỉ 13 tỷ 5 TL Bán nhà phố VIEW KDC Park Riverside , Đường Bưng Ông Thoàn , P.Phú Hữu, TP.Thủ Đức. Khu compound ven sông, mật độ cây xanh lớn, hai hồ điều tiết, sông Rạch Chiếc luôn khiến cho toàn khu xanh mát, không gian thoáng đãng, với đầy đủ các tiện ích 2 Công viên lớn, 2 cụm hồ bơi, phòng tập Gym, Phòng SH cộng đồng, 2 sân chơi trẻ em, các cửa hàng tiện lợi, siêu thị mini, đường đi bộ ven sông 1km... An ninh 247. Vị trí khu kết nối với Liên Phường, Vành đai 2Võ Chí Công, Cao tốc LT DG, thuận tiện di chuyển về trung tâm thành phố, cũng như các kv xung quanh như Đồng Nai, Vũng Tàu... Diện tích 5x20 100m2 xây dựng 1 Trệt 2Lầu 4PN5WC. View Sông Rạch chiếc Nhà hoàn thiện nội thất cao cấp. Giá bán 13.5 tỷ bớt lộc Liên hệ 0388668882 gặp Tâm zalo",3,1,20
7400000000.0,Thủ Đức,80.0,"Đường Số 38, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM",3.0,4.0,"bán nhà 3 tầng, dt 80m2 đường 38 Hiệp Bình Chánh, Thủ Đức, giá tốt bán nhà 3 tầng, dt 80m2 đường 38 Hiệp Bình Chánh, Thủ Đức, giá tốt Vị trí gần đường Hiệp Bình, Quốc Lọi 13, Phạm Văn Đồng, giao thông thuận tiện duy chuyển.. Căn nhà giá tốt nhất khu vực , phường Hiệp Bình Chánh , tìm đâu ra căn nhà đẹp , dt rộng 80m2 mà giá lại 7,4 tỷ Kết cấu Nhà 1 trệt, 2 lầu 1 tầng lửng, 3pn, 4wc, , phòng làm việc, phòng giặt, phòng thờ, giếng trời, 2 sân thượng, cây xanh mát mẻ. Đặc biệt căn nhà thiết kế rất thoáng, mát mẻ , giếng trời từ trên sân thượng rọi thẳng xuống , nên nhà lúc nào cũng sáng nguyên căn nhà , vào xem là thích . Đường trước nhà 6m, 2 xe hơi tránh nhau thoải mái Nhà Hoàn công đủ, Khu dân cư hiện hữu, cao ráo , không bao giờ ngập nước Diện tích 80m2 4m x 20m , vuông vức , không lỗi phong thủy Dt sàn 183m2 Giá bán 7,4 tỷ Liên hệ 0898 408 677 xem nhà , làm việc chính chủ",3,1,21
